165000, 1.026674, 11.935974, 1.080712, 17.298256, 1.077831, 20.436573, 1.034141, 10.664309, 1.070976, 11.975334, 1.078509, 11.773857, 0.972913, 7.485459, 1.097799, 20.506821, 1.081876, 20.410965, 1.073435, 20.433061
168000, 1.019661, 11.711343, 1.078898, 17.062822, 1.080350, 20.436573, 1.038567, 10.337685, 1.071204, 11.745210, 1.077728, 11.411135, 0.969737, 7.407132, 1.087716, 20.506821, 1.084603, 20.408446, 1.059943, 20.433061
171000, 1.013185, 11.442217, 1.077108, 16.601373, 1.079225, 20.429902, 1.036723, 10.076578, 1.065376, 11.271133, 1.072735, 11.318693, 0.975506, 7.223355, 1.087563, 20.491696, 1.080859, 20.406294, 1.058355, 20.433061
174000, 0.996029, 11.270752, 1.075727, 16.248216, 1.078525, 20.428647, 1.035796, 9.728670, 1.069653, 10.907552, 1.062191, 11.010101, 0.944333, 7.151710, 1.093544, 20.488130, 1.080595, 20.403037, 1.059675, 20.433061
177000, 0.981606, 10.858896, 1.071085, 16.130933, 1.078229, 20.426653, 1.013547, 9.342473, 1.058748, 10.270241, 1.055233, 10.791258, 0.930110, 7.150187, 1.091157, 20.476263, 1.079627, 20.400288, 1.053405, 20.424789
180000, 0.964429, 10.352966, 1.070479, 15.529649, 1.075723, 20.424391, 1.019812, 9.177887, 1.052378, 9.922567, 1.050009, 10.518473, 0.905246, 6.957571, 1.089161, 20.476263, 1.080884, 20.397636, 1.026481, 20.424789
183000, 0.959910, 10.029321, 1.068972, 15.343959, 1.075466, 20.423034, 1.024746, 8.810118, 1.050994, 9.856576, 1.050101, 10.076245, 0.899573, 6.796155, 1.089569, 20.469956, 1.080847, 20.395490, 1.013444, 20.424789
186000, 0.953000, 9.913971, 1.070197, 15.092205, 1.072849, 20.421420, 1.004445, 8.637689, 1.036702, 9.487936, 1.036007, 9.766514, 0.871410, 6.796155, 1.087377, 20.469956, 1.076295, 20.392503, 0.969784, 20.424789
189000, 0.933251, 8.998592, 1.071370, 14.893645, 1.073942, 20.419065, 0.978207, 8.142125, 1.028844, 9.113608, 1.025680, 9.605398, 0.853153, 6.681170, 1.086382, 20.457805, 1.079095, 20.391478, 0.974070, 20.421776
192000, 0.954629, 8.673973, 1.070150, 14.368899, 1.072836, 20.418317, 0.941744, 8.088383, 1.003481, 8.556511, 1.011702, 9.434473, 0.852727, 6.541368, 1.085491, 20.457795, 1.078410, 20.390035, 0.931738, 20.421776
195000, 0.956984, 8.626006, 1.069830, 14.212228, 1.076175, 20.418046, 0.942697, 7.988983, 0.989331, 8.453604, 1.023976, 9.091588, 0.867500, 6.402201, 1.087207, 20.457795, 1.076820, 20.384594, 0.910581, 20.421776
198000, 0.934094, 8.406812, 1.062263, 13.929437, 1.074606, 20.412147, 0.941642, 7.775651, 0.951835, 8.356410, 1.017900, 8.708558, 0.846330, 6.311547, 1.082061, 20.457795, 1.075703, 20.378331, 0.902693, 20.421034
201000, 0.901440, 8.157869, 1.060912, 13.929437, 1.073159, 20.411235, 0.940095, 7.518115, 0.938274, 8.129138, 0.999032, 8.613675, 0.844497, 6.115947, 1.082918, 20.457795, 1.074609, 20.377723, 0.898925, 20.415760
204000, 0.897517, 8.029069, 1.062678, 13.685099, 1.072774, 20.406647, 0.922648, 7.254509, 0.957869, 7.984555, 1.000220, 8.372498, 0.848071, 6.028488, 1.082569, 20.453504, 1.071301, 20.376894, 0.899073, 20.415760
207000, 0.847008, 7.732548, 1.064478, 13.331176, 1.070098, 20.406647, 0.910477, 7.215333, 0.892661, 7.703467, 0.999333, 8.357385, 0.823838, 5.946820, 1.084724, 20.452932, 1.071537, 20.376096, 0.906369, 20.413890
210000, 0.828851, 7.350015, 1.061208, 12.694856, 1.075047, 20.401072, 0.892473, 6.937312, 0.874648, 7.506828, 0.977986, 7.586474, 0.821670, 5.790565, 1.084038, 20.447193, 1.071223, 20.375872, 0.905020, 20.413310
213000, 0.819394, 7.117979, 1.060457, 12.618587, 1.072423, 20.401072, 0.890313, 6.792662, 0.864886, 7.427469, 0.968560, 7.567394, 0.817178, 5.662193, 1.085252, 20.442221, 1.072522, 20.375255, 0.913443, 20.412658
216000, 0.789228, 6.866994, 1.058733, 12.383282, 1.071390, 20.399445, 0.864243, 6.638989, 0.851273, 7.228551, 0.954515, 7.487603, 0.792529, 5.603415, 1.082359, 20.437236, 1.071706, 20.375186, 0.917469, 20.412658
219000, 0.770059, 6.803800, 1.061035, 12.078233, 1.074179, 20.397122, 0.840481, 6.482155, 0.794375, 7.200612, 0.934897, 7.268893, 0.771625, 5.523182, 1.078396, 20.426286, 1.071945, 20.374731, 0.905967, 20.412191
222000, 0.788829, 6.613116, 1.059628, 11.920524, 1.071715, 20.397122, 0.830645, 6.432638, 0.775631, 7.033855, 0.939553, 7.219837, 0.738147, 5.304383, 1.082147, 20.426286, 1.066787, 20.374230, 0.904715, 20.405410
225000, 0.737081, 6.407711, 1.056699, 11.825509, 1.073481, 20.397122, 0.800072, 6.299522, 0.747509, 6.916718, 0.915132, 6.938646, 0.745792, 5.289819, 1.078927, 20.426286, 1.064650, 20.374230, 0.918253, 20.405410
228000, 0.701163, 6.209609, 1.054039, 11.364415, 1.072031, 20.394778, 0.799063, 6.151752, 0.726315, 6.820675, 0.916972, 6.691984, 0.719858, 5.218215, 1.079287, 20.425252, 1.057927, 20.373707, 0.892758, 20.405410
231000, 0.687214, 6.131661, 1.046174, 11.082905, 1.071258, 20.392389, 0.784907, 6.001714, 0.707367, 6.635675, 0.886094, 6.602629, 0.712691, 5.190456, 1.082883, 20.424653, 1.052443, 20.372873, 0.875311, 20.405410
234000, 0.695020, 5.943686, 1.041723, 10.443946, 1.071761, 20.390556, 0.794190, 5.727749, 0.696793, 6.405708, 0.881003, 6.495364, 0.707249, 5.075663, 1.084173, 20.421720, 1.050433, 20.370855, 0.872361, 20.405410
237000, 0.674697, 5.765542, 1.040894, 10.033922, 1.069950, 20.387951, 0.782020, 5.479007, 0.684067, 6.266164, 0.852924, 6.345290, 0.682638, 5.048378, 1.083772, 20.420481, 1.045441, 20.370855, 0.874838, 20.405360
240000, 0.652771, 5.639497, 1.039001, 9.792416, 1.072448, 20.386450, 0.762721, 5.365460, 0.672779, 6.218943, 0.850552, 6.255325, 0.673119, 4.919203, 1.081288, 20.410533, 1.039539, 20.369412, 0.864879, 20.405360
243000, 0.644687, 5.519215, 1.026883, 9.696712, 1.071767, 20.386444, 0.775521, 5.328482, 0.661045, 6.021561, 0.847592, 6.059291, 0.609784, 4.907910, 1.078895, 20.410533, 1.026646, 20.369412, 0.863670, 20.404764
246000, 0.630728, 5.475879, 1.023819, 9.440443, 1.070302, 20.385136, 0.800404, 5.213070, 0.640686, 5.823395, 0.807265, 6.025187, 0.580087, 4.820215, 1.077762, 20.410270, 1.032996, 20.369412, 0.856769, 20.404764
249000, 0.551642, 5.411011, 1.018319, 9.238215, 1.071630, 20.382691, 0.792893, 5.176683, 0.615860, 5.566917, 0.790851, 5.967743, 0.523972, 4.740319, 1.070421, 20.406551, 1.010465, 20.368797, 0.847673, 20.402609
252000, 0.533829, 5.309109, 1.008992, 8.915856, 1.073836, 20.382691, 0.786389, 5.021983, 0.605899, 5.490467, 0.797387, 5.865059, 0.506504, 4.582492, 1.071227, 20.403538, 1.010670, 20.368797, 0.831155, 20.402609
255000, 0.505057, 5.285689, 1.016545, 8.804014, 1.069703, 20.378305, 0.758619, 4.988948, 0.583249, 5.417204, 0.785123, 5.716244, 0.489126, 4.582492, 1.069090, 20.402726, 1.010142, 20.368576, 0.832009, 20.402609
258000, 0.486330, 5.253428, 0.989291, 8.386854, 1.069878, 20.377212, 0.763382, 4.937431, 0.569658, 5.207883, 0.788312, 5.544377, 0.480415, 4.442567, 1.068677, 20.400144, 1.011201, 20.366273, 0.825662, 20.402118
261000, 0.486001, 5.167748, 0.967813, 8.120443, 1.072485, 20.374966, 0.744203, 4.817432, 0.551990, 5.162783, 0.786143, 5.277295, 0.476163, 4.406097, 1.066620, 20.396830, 1.015640, 20.366184, 0.820797, 20.401459
264000, 0.466120, 5.046155, 0.943549, 8.106364, 1.069751, 20.374966, 0.734789, 4.814607, 0.531489, 5.014891, 0.755965, 5.244814, 0.416256, 4.259661, 1.066014, 20.391905, 0.996847, 20.365485, 0.810147, 20.400034
267000, 0.457575, 4.858254, 0.907207, 7.859071, 1.066815, 20.373459, 0.728746, 4.767363, 0.517230, 4.970438, 0.763769, 5.221181, 0.408318, 4.191324, 1.066061, 20.391905, 0.996120, 20.365109, 0.811540, 20.396010
270000, 0.459582, 4.750401, 0.902244, 7.526499, 1.066252, 20.371826, 0.734416, 4.661797, 0.508889, 4.880625, 0.753886, 4.990839, 0.388435, 4.121413, 1.062891, 20.389532, 0.993586, 20.364603, 0.805043, 20.396010
273000, 0.455241, 4.750401, 0.897732, 7.504709, 1.068107, 20.370532, 0.726911, 4.602987, 0.498404, 4.803601, 0.746428, 4.916393, 0.371422, 4.070537, 1.066620, 20.384245, 0.991118, 20.364104, 0.811664, 20.395059
276000, 0.440333, 4.735878, 0.889831, 7.309942, 1.065893, 20.369958, 0.717590, 4.538098, 0.502867, 4.760048, 0.721063, 4.875651, 0.357934, 4.070459, 1.059106, 20.381144, 0.985387, 20.362995, 0.775568, 20.395059
279000, 0.429887, 4.637136, 0.873430, 7.129104, 1.062848, 20.368193, 0.717817, 4.538098, 0.502139, 4.691091, 0.703941, 4.719977, 0.353861, 3.997484, 1.046930, 20.380582, 0.984206, 20.362501, 0.766574, 20.394816
282000, 0.436621, 4.590475, 0.854678, 7.066263, 1.065514, 20.367584, 0.709314, 4.378929, 0.477498, 4.530859, 0.697857, 4.600886, 0.353627, 3.997484, 1.043520, 20.378855, 0.958685, 20.361814, 0.766233, 20.391123
285000, 0.414384, 4.478079, 0.825810, 6.830511, 1.062879, 20.365461, 0.691854, 4.262899, 0.476089, 4.513627, 0.695240, 4.491971, 0.345939, 3.970208, 1.043390, 20.377346, 0.969556, 20.361003, 0.702172, 20.390336
288000, 0.389054, 4.411629, 0.814674, 6.655073, 1.060956, 20.365461, 0.654387, 4.211196, 0.458055, 4.478847, 0.683358, 4.474539, 0.334769, 3.918383, 1.015371, 20.373541, 0.967621, 20.360736, 0.698124, 20.388343
291000, 0.367931, 4.290807, 0.766615, 6.548841, 1.060670, 20.365385, 0.646252, 4.190312, 0.442691, 4.408093, 0.668773, 4.419504, 0.314756, 3.884532, 1.014437, 20.373220, 0.966733, 20.360063, 0.704143, 20.385396
294000, 0.341465, 4.168365, 0.754730, 6.390518, 1.035715, 20.364733, 0.640914, 4.068265, 0.437011, 4.375880, 0.646316, 4.316966, 0.298064, 3.869788, 1.011568, 20.371809, 0.958071, 20.359524, 0.713707, 20.384875
297000, 0.322842, 4.093406, 0.732829, 6.199636, 1.036513, 20.362715, 0.632709, 4.068265, 0.432402, 4.328062, 0.626659, 4.227308, 0.295870, 3.769447, 1.008934, 20.371590, 0.953897, 20.359002, 0.696771, 20.380009
300000, 0.312110, 4.060798, 0.704951, 6.167496, 1.038723, 20.362464, 0.633020, 3.972033, 0.410635, 4.255965, 0.599199, 4.218795, 0.270158, 3.769447, 1.003672, 20.371139, 0.944290, 20.358804, 0.676997, 20.378530
